review_id,chunk_id,chunk_text,span_start,span_end,asin,category
ELECTRONICS_000117,ELECTRONICS_000117-0,Very concerned over hanging a 46&#34; tv on the wall.  Got this mount due to low price.  Very impressed.  No doubt it will handle a 30# TV.  Allows full 90 degree rotation with 21&#34; from wall to centerline at maximum extension.,0,230,0972683275,Electronics
ELECTRONICS_000118,ELECTRONICS_000118-0,Another gem hidden amoungst the Amazon halls. This works well for my LED tv's. I used the heavy duty mount bolts for mounting my tv on the back porch. I hung on the sucker and it's not coming down. And I'm 190lbs!,0,213,0972683275,Electronics
ELECTRONICS_000119,ELECTRONICS_000119-0,"It needs improment. I wish it has one more hole to put a screw on the wall.It looks shaky for 55 inch TV. However, it still holds it.",0,133,0972683275,Electronics
ELECTRONICS_000120,ELECTRONICS_000120-0,quickly shipped to my house and mounted myself. i ordered this for my 32 inch Phillips LCD tv and for the price i paid its a great value. does the job that any other higher priced wall mounts can do. would recommand,0,215,0972683275,Electronics
ELECTRONICS_000121,ELECTRONICS_000121-0,"Very good materials, very lightweight,  cheaper than others brands. I have a 47&#34; LG Led tv and it fit at 100%, and I'm capable of sell my tv, buy an 55&#34; and use the same mount without problems.",0,201,0972683275,Electronics
ELECTRONICS_000122,ELECTRONICS_000122-0,"Made in china, but this time , its well made. nice and sturdy and lots of options to mount differenct type of LCD. It has a good viewing set of angles and can be adjusted just about any view you want. the value for cost here is big, since most of these sale for over 75.00, or over 100.00 at wm. im pleased with it.",0,315,0972683275,Electronics
ELECTRONICS_000123,ELECTRONICS_000123-0,"Mount went up easily and seems sturdy enough.  However, adjusting the TV sometimes leaves the TV crooked.  Also, it is almost impossible to adjust tilt without using the provided tools.  Even after using the tools, we couldn't really adjust the tilt to the full amount.",0,269,0972683275,Electronics
ELECTRONICS_000124,ELECTRONICS_000124-0,"Great functionality, really incredible price, and a snap to install.  Honestly, ridiculously good product - wish they were all so easy.",0,135,0972683275,Electronics
ELECTRONICS_000125,ELECTRONICS_000125-0,Quick and easy installation - very solid product. Very pleased with this purchase.When in need of this type mount again I will certainly purchase this brand/model again.Great price on Amazon makes it very easy.,0,210,0972683275,Electronics
ELECTRONICS_000126,ELECTRONICS_000126-0,Excellent buy! We are very pleased with this item. It performs very well. The instructions were clear. It was easy to assemble. It holds a 47&#34; TV very well.,0,160,0972683275,Electronics
ELECTRONICS_000127,ELECTRONICS_000127-0,"Warning, Do your homework before ordering a tv wall mount!!Mom and dad bought a 32 inch Seiki TV and needed it angled on the wall for optimum viewing. That is where I the eldest son came into the picture(pun intended).I knew in advance the location had plywood backing behind the drywall, which meant this mount would be easy to install as wood screws would be secure anywhere on the wall. But what if it was a typical installation, would there be a stud in the wall centered where needed to hold the tv and mount securely? It seems unlikely most people would, so what are the options?Option #1. Buy a different mount with a mounting plate rather than small 2 hole bracket as on this model. If you do",0,700,0972683275,Electronics
ELECTRONICS_000127,ELECTRONICS_000127-1,"n't know what I am talking about, look at other tv wall mounts and you will see on many of these a large wall plate that can easily cover an area with at least one stud, and addtionally allow drywall anchors elsewhere on the plate to handle the weight of any tv. This model has only a small wall bracket with holes for 2 screws or anchors.Option #2. Use wall anchors. Again, there are only 2 holes in this bracket so take into account the weight of the tv and the rating of the anchors. Proceed at your own risk.Option #3. Install a stud. You're on your own with this...The mount is well made, everything fits and it looks good but as mentioned, a little homework will save you time and make installa",700,1400,0972683275,Electronics
ELECTRONICS_000127,ELECTRONICS_000127-2,tion easy.I hope this review is useful. :-),1400,1443,0972683275,Electronics
ELECTRONICS_000128,ELECTRONICS_000128-0,"Too Heavy and Poor weld quality .Lot of blow holes in welding, though painting was made nice to cover it or else it was made with inefficient welder. I think this is is not well designed by experts. Hope no calculations are involved in making it. Just copied the shape forms some other manufacturer.",0,299,0972683275,Electronics
ELECTRONICS_000129,ELECTRONICS_000129-0,"i bought a funky double hinged wall mount from amazon and it did not work. I went to best buy and they said to purchase this $350 wall mount they had, I snagged a pic of the measurements and extension ability from the box, came home and found this one to be near similar. Needless to say I now have my 47 in LG flat screen securely mounted and sitting pretty in the corner of my living room.",0,391,0972683275,Electronics
ELECTRONICS_000130,ELECTRONICS_000130-0,I have 3 swivel mounts and this one is not the best. If you don't use the swivel feature frequently or don't place it where it may be bumped it will do the job. I prefer the strength and stability offered by mounts which have TWO arms extending from a longer wall bracket. These more stable brackets can be found at similar or slightly higher prices. Also look for a feature which allows the TV Bracket (and TV) to be lifted off the swivel arm more conveniently.,0,462,0972683275,Electronics
ELECTRONICS_000131,ELECTRONICS_000131-0,JUST IN STALL ANOTHER SAMSUNG 55&#34; LED FLAT SCREEN. OUTSIDE A  PATIO DECK AREA WHAT A DIFFERENCE THIS UNIT MADE.THE MOUNTING KIT WAS VERY EASY TO USE. AGAIN I DID UPGRADED TO  USING LONGER HEAVIER MOUNTING BOLTS. THAT WAS ONLY $1.00 MORE BUT IT'S WORTH IT IN THE LONG RUN. HERE IN EARTHQUAKE COUNTRY YOU NEES THAT SUPPORT. YOUR FLATSCREEN TV RETRACTS A FEW INCHES OFF THE WALL PLUS IT WILL LOOK SWEET FROM 2&#34; TO 24&#34; FROM WALL AREA,0,441,0972683275,Electronics
ELECTRONICS_000132,ELECTRONICS_000132-0,"For a good wall mount of a smaller TV, this is perfect. Much cheaper than similar in various stores, and actually is more flush/compact than I have seen on others with all the adjustments you could want.Only gripe is that the included wrench to tighten the wall bolts is pretty weak and strips itself almost immediately, but it'll work to get it on at least. All hardware needed is included, I had to use a few adapter pieces on my first TV. Getting ready to hook a second one up on another rooms wall, both are 32"" screens. I feel confident they will be there until I decide to remove em.Wall stud mounting required, but depending on the stud size, you may only get two of the three wall bolts into ",0,700,0972683275,Electronics
ELECTRONICS_000132,ELECTRONICS_000132-1,the stud. Should be enough though.,700,734,0972683275,Electronics
ELECTRONICS_000133,ELECTRONICS_000133-0,"I use this arm to mount my 39 inch Vizio. I'm surprised my TV has a 100x100 mount thingy. It can tilt left and right, up and down. I do wish it swiveled the TV so that it wasn't crooked. When the bolts get loose, my TV looks crooked.",0,233,0972683275,Electronics
ELECTRONICS_000134,ELECTRONICS_000134-0,Was a perfect fit for my 32&#34; flat screen TV.  I would recommend this wall mount for that size tv,0,100,0972683275,Electronics
ELECTRONICS_000135,ELECTRONICS_000135-0,"Good wall mount. Sturdy and does what it is supposed to do. In fact, it even held a larger TV than what it was listed as capable of holding. I believe I mounted a 42&#34; television with this one. Not a flat-flat one either. I mounted an older heavy thick one.",0,260,0972683275,Electronics
ELECTRONICS_000136,ELECTRONICS_000136-0,"This was half the price of the TV mounts at Costco and perfectly fits a Vizio 37&#34; TV for the spare bedroom. It will work with many different brands so in my book that is great. Strong, sturdy and robust.",0,207,0972683275,Electronics
ELECTRONICS_000137,ELECTRONICS_000137-0,"This is possibly one of the best mounting kits I've ever purchased. I like the fact that there are pieces so the mounting kit can cater to all models of TV. (Whether they have a rounded or flat back). Mine had a flat back so I didn't need the extra piece, but once that step was cleared it was only a matter of minutes before it went up on my wall.  The adjustable arm is nice, as it is setup in our bedroom. At night the TV is angled towards the bed and makes it super easy for both of us to see up on the wall, and during the day its turned in another direction towards my desk - also making the ability to view the TV while working.The material is very strong, hubby did a pull up on the bar and i",0,700,0972683275,Electronics
ELECTRONICS_000137,ELECTRONICS_000137-1,"t didn't even budge.  This thing seems as though it will last quite a long time.  It's already been up for over a month and it was a wonderful addition to my master bedroom, I'll be purchasing more over time for the other rooms in the home with larger model TVs.",700,962,0972683275,Electronics
ELECTRONICS_000138,ELECTRONICS_000138-0,Exactly as described.Very heavy duty.Lots of parts to make any installation work.Excellent value.Fits various monitors and tvs.,0,127,0972683275,Electronics
ELECTRONICS_000139,ELECTRONICS_000139-0,"I bought three of these mounts for all the bedrooms in my house. I love all three of them. All mounts have different tv's on them, One is a 50&#34;, 40&#34; and a 32&#34;. Product comes with multiple screw for different tvs. Outstanding product for the price. All tv's have been mount for a little over a year. This product is a full motion mount for $29.99!! and it is Prime!",0,376,0972683275,Electronics
ELECTRONICS_000140,ELECTRONICS_000140-0,Awesome price and quality. Simple and easy to install and fully equipped for installation. If you need a swing arm mount for medium size tv this is one I'd recommend.,0,166,0972683275,Electronics
ELECTRONICS_000141,ELECTRONICS_000141-0,"I mounted this in my RV and it holds a 26"" LCD TV / DVD combo.  Installation was very easy and the mount works GREAT!  I was prepared to pay 5 times the price for a mount that would work as I wanted.  I couldn't be happier.",0,223,0972683275,Electronics
ELECTRONICS_000142,ELECTRONICS_000142-0,Got my TV mounted with this above my PC and its been on the wall for a year now. No problems with it holds the TV well and its study. Way cheaper than store bought and its perfect for what I got i got a 37 inch HDTV,0,215,0972683275,Electronics
ELECTRONICS_000143,ELECTRONICS_000143-0,I really like the action on this mount.  I purchased a 27&#34; monitor for my wife and this mount really frees up the desktop real estate.  I would purchase again.,0,163,0972683275,Electronics
ELECTRONICS_000144,ELECTRONICS_000144-0,"I have an older very heavy 36&#34; Samsung High Def TV that weighs substantially more than my new 42&#34;. I replaced my old basement CRT tv with it, installed the VideoSecu mount easily and it does the job. I was amazed, the price from Amazon was only $30 dollars and with prime I got free 2 day shipping. The original price was $149. Wow, what a reduction!",0,358,0972683275,Electronics
ELECTRONICS_000145,ELECTRONICS_000145-0,"Used this for a Panasonic 32"" LCD TV.  Mount works fine, instructions were minimal.  I was able to use the supplied hardware to attach the TV and to attach the mount to the wall.  I did have a problem hanging the TV, per the instructions you have to mount the unit and now attach the TV, this was not very easy so I removed the mounting plate at the pivor point and took it off the wall mount, mounted this on the TV and now re-attached to the TV mount, this was a lot easier.",0,476,0972683275,Electronics
ELECTRONICS_000146,ELECTRONICS_000146-0,"The product is good and as described.I have a 32&#34; Vizio TV and somehow, this wall mount seems to be a little too weak for my TV. I still managed to mount my TV just fine, but gets a little paranoid that it will give in within the next few months because the mount won't be able to carry it.But the full motion swing feature is amazing! Especially if you are in a larger room.",0,379,0972683275,Electronics
ELECTRONICS_000147,ELECTRONICS_000147-0,"The TV is still hanging from the wall so that's a good thing. The info for this wall mount says it is good for up to 66 LBS. Our old Phillips 37&#34; flat screen weighs 58 LBS (including the stand) and after 3 weeks the TV and mount are secured to the wall via a vertical 2 x4&#34; frame member. The mount came with almost every imaginable combination of nuts, bolts and spacers and straps to fit various size and brand TVs. I had no problem coming up with the right combination for my big and heavy old Phillips.",0,513,0972683275,Electronics
ELECTRONICS_000148,ELECTRONICS_000148-0,"Bought this mount for a 32inch Panasonic LED TV. The mount may look cheap, but I found it to be extremely sturdy and a great buy for the price. I strongly recommend it to everyone.",0,180,0972683275,Electronics
ELECTRONICS_000149,ELECTRONICS_000149-0,,0,0,0972683275,Electronics
ELECTRONICS_000150,ELECTRONICS_000150-0,"Good, strong mount and quality hardware. Includes all the different size screws required to attach to TV if yours doesn't have them (or if you lost them).  There is just the right amount of resistance in the joints for it to stay where you want it but still easy to move around.  I mounted a shelf above the TV to get the cable box out of the way and avoid having to run a long HDMI cable through the wall.I took a star only because I received a different unit than the one pictured, It has 2 thick arms, rather than the 2-1 that is shown.  Honestly I think what I got is more attractive, but I believe that Amazon vendors should not substitute different products without authorization.  My unit also",0,700,0972683275,Electronics
ELECTRONICS_000150,ELECTRONICS_000150-1," did not come with the extender arms in the picture, it has a mounting plate with all of the VESA mounting holes in the correct configuration.  My TV is 26&#34; so it fit perfectly.  I am sure my 55&#34; would fit on it too, but I have a different mounting configuration for that one.",700,984,0972683275,Electronics
ELECTRONICS_000151,ELECTRONICS_000151-0,"Very solid...we mounted our flat panel in the bedroom. Like the tipping feature and love the articulating feature.We checked prices at stores, big boxes, etc. best price of all including Costco...",0,196,0972683275,Electronics
ELECTRONICS_000152,ELECTRONICS_000152-0,I bought this tv swing arm mount for my tv from amazon.Its been a good one its built heavy duty to hold pretty big tv .I would have anyone of my friends buy this same mount for their tv. It lets you hang it up and out of the way and also you can turn it out or in adjustable to see it from anywhere I set in my living room. This unit is easy to mount on wall and put together by yourself but if you have an extra person around it would make it a little better when holding the tv up when it clips in at top then screw and tighten and adjustments and like everything else I've bought from amazon it ships fast right to your door step.,0,633,0972683275,Electronics
ELECTRONICS_000153,ELECTRONICS_000153-0,Easy to attach. Easy to adjust. Very Solid and secure. Used on a clients 29&#34; LED with built in DVD.,0,103,0972683275,Electronics
ELECTRONICS_000154,ELECTRONICS_000154-0,I have my 32 inch Tv on the wall and it works great. Easy to install and came with all the parts. The screws that it comes with for the TV will not fit but you can buy some for 2 dollars.,0,187,0972683275,Electronics
ELECTRONICS_000155,ELECTRONICS_000155-0,"For the money you can't go wrong. Yes, it has a litlle play in the mechanism but, you can adjust your mounting to accomodate that. It works great and frees up counter space. I would do it all again. Why spend 3 times more.",0,222,0972683275,Electronics
ELECTRONICS_000156,ELECTRONICS_000156-0,I love this mount! All the adjustments for tilt and extension are awesome! Holds a Sony 32in Ex-3000 just fine even fully extended. Even bought another. A++Mike,0,160,0972683275,Electronics
ELECTRONICS_000157,ELECTRONICS_000157-0,"I have this mounted on my wall in my editing studio.  It holds a 27"" LCD monitor (about 20-25lbs).  It's been up for a week and I don't expect that it will fall down anytime soon.",0,179,0972683275,Electronics
ELECTRONICS_000158,ELECTRONICS_000158-0,"My students and I used to huddle around laptops to discuss projects. Now I have a 47&#34; TV for display and this mount makes it possible to put it on any wall and swivel it in any direction depending on how many people need to see the screen. Really stable, no wiggling",0,270,0972683275,Electronics
ELECTRONICS_000159,ELECTRONICS_000159-0,"It is a good value, but is not top notch quality. If you extend both arms in the same direction, the TV (30 inch) tilts. However if the arm goes right, then left, the play in the hinges offset each other and it works great.",0,223,0972683275,Electronics
ELECTRONICS_000160,ELECTRONICS_000160-0,"The mount itself seems fine, it just didn't work with the Phillips tv we bought....the 'x' arm things did not line up and if they did then the 'x' parts would have covered the holes for the inputs...........we ended up using one we had had around here.......seems to be built well though and sturdy",0,298,0972683275,Electronics
ELECTRONICS_000161,ELECTRONICS_000161-0,"Got this to replace a Peerless Paramount wall mount when I got my new TV.  Let me start off by saying it works as advertised.  But that won't get you 5 stars.  The problem is installation.  Maybe it's my own fault for thinking all TV wall mounts worked like the Peerless I had.  See, that one has a separate TV plate that you screw to the TV first.  Then you have the second piece (the actual wall mount) that you screw to the wall.  Once that's done, using the bracket mounted on the TV, you hang the TV on the wall mount and secure it with a single bolt.  One person can easily put a TV on the wall.Not so much with this one.  Yes, I will admit that once it's mounted, it's a more secure connection",0,700,0972683275,Electronics
ELECTRONICS_000161,ELECTRONICS_000161-1,", but it's the mounting that's the problem.  You can't do it alone.  Depending on the weight of the TV, you will need at least one helper.  This mount is one piece, which means that you have to hold the TV to the wall-mounted plate while attaching it with screws.  That can get tricky, especially with heavier TVs (I used it for a while with my old LCD TV which weighs 40+ pounds).  They do get kudos for providing all the screws for all VESA types as well as a regular and an Allen wrench.Three stars for ease of installation, five stars for usability, for a combined four stars.  Make sure you get help when installing.",700,1321,0972683275,Electronics
ELECTRONICS_000162,ELECTRONICS_000162-0,"It is up know and should work fine, but it was hard to get it to fit my TV due to the bulge on the bottom, but I made it work and it is on the wall.",0,148,0972683275,Electronics
ELECTRONICS_000163,ELECTRONICS_000163-0,"Very strong for any tv, but I wish that it was little longer I am very happy with it and very strongly recommended.",0,115,0972683275,Electronics
ELECTRONICS_000164,ELECTRONICS_000164-0,"Easy install!! Looks great and works great for what we need!! Purchased for game room, took 5 min. to install and 1 min. to set TV on. Great!!",0,142,0972683275,Electronics
ELECTRONICS_000165,ELECTRONICS_000165-0,"It is a solid mount and I doubt that it will ever fail to hold the 22"" LED TV that is mounted on it.  My only complaint is that the bolt that attaches the arm to the wall plate is smaller then the hole in the wall plate so when the TV is anything other than parallel to the wall it leans (up to 1.25"" from one side of the TV to the other ~16"") but for the price I can live with that.",0,383,0972683275,Electronics
ELECTRONICS_000166,ELECTRONICS_000166-0,"The mount works, but it is unrefined compared to other brands out there. Purchased because it was on sale. just ok.",0,115,0972683275,Electronics
ELECTRONICS_000167,ELECTRONICS_000167-0,"I consider myself to be a good DIYer. I've installed mounts for my 2 Samsung 46"" and 55"" LED TVs with no problems for 5 years. So, for this VideSecu mount, inspite of poor installation instructions, I carfeully measured all domensions to fit my new 32"" Samsung LED SmartTV in a limited kitchen space. My mistake was, based on the diagrams, I assumed that the length of both the swinging arms of the mount (the single and the double arms) were of the same length. What a disaster! After installing the mount when I mounted the TV and folded the arms the TV did not center itself to the wall side of the mount! It was then that I noticed the inner length of the 2 arms is about 4"" longer than the outer",0,700,0972683275,Electronics
ELECTRONICS_000167,ELECTRONICS_000167-1, single arm. In other words once the arms on the mount were fully folded in towards the wall my TV was not centered in the limited space that I had and looked awful. I don't know why the manufacturer did not keep both arms the same length. At least they shd have mentioned it in the instructions.This to me is a major product defect. Luckily with Amazon I was able to return this mount but had to pay return S&H;.,700,1113,0972683275,Electronics
ELECTRONICS_000168,ELECTRONICS_000168-0,Works great for a cheap mount. Worked great on a 32&#34; Emerson LCD tv. Does everything as advertised! Can tighten or loosen joints for easier movement.,0,153,0972683275,Electronics
ELECTRONICS_000169,ELECTRONICS_000169-0,We needed something to Extend our tv away from the hot pipe for the winter and this wall mount did the trick. It went up with no a problems. It worked out very well!,0,165,0972683275,Electronics
ELECTRONICS_000170,ELECTRONICS_000170-0,"its a little flimsy and not the easiest to put together, for the price it works.  But for the quality i'd go with Cheetah.",0,122,0972683275,Electronics
ELECTRONICS_000171,ELECTRONICS_000171-0,We needed a wall mount for a 32&#8221; TV that was going to be in the screened in porch.  This was one of the brands recommended by the guy that was going to install out wall mount.  I can&#8217;t speak to the ease or difficulty of installation but it looks great and we can swivel it if necessary for best viewing angle.  It's also pretty sleek so it doesn't butt out too much.  It arrived quickly and it didn&#8217;t take the installer long but of course he was a professional.  Looks great!,0,493,0972683275,Electronics
ELECTRONICS_000172,ELECTRONICS_000172-0,It works for the tv I bought but I had to use some of my own washers for the screws.  I thought it would have everything.,0,121,0972683275,Electronics
ELECTRONICS_000173,ELECTRONICS_000173-0,"I have mounted a 42 inch old LCD. Easy to install. Easy to swivel, there is tilt option but it has to be locked by nuts(it can not be changed without loosing the nuts).",0,168,0972683275,Electronics
ELECTRONICS_000174,ELECTRONICS_000174-0,I wanted to put my mac in the wall and leave it. This does that well.  I don't move it often it seems strong and well built. If you want to move it a lot get something different you have to keep an Allen wrench and a crescent wrench in the desk drawer if you plan on moving it a lot. The articulation is sketchy. For my uses and the cheap price this was perfect.,0,362,0972683275,Electronics
ELECTRONICS_000175,ELECTRONICS_000175-0,"I have purchased a total of 4 HDTV wall mounts from the VideoSecu companyand they are all quality products at a very reasonable price.-Tilt TV Mount: for stationary TVs up to 65 inches.-Articulating:  corner mount for SMALL TVs-Long Arm:  corner or high mobility mount for LARGER TVsAll of them are excellent products, and very easy to install.",0,344,0972683275,Electronics
ELECTRONICS_000176,ELECTRONICS_000176-0,"Received this item quickly and well packaged (But not so well that I was infuriated trying to open it)Everything was in perfct order. Strong, handsome appearance. Installation Kit is perfectly in order and gives a ton of options for different senarios.  Couldn't possibly be happier with this product.",0,301,0972683275,Electronics
ELECTRONICS_000177,ELECTRONICS_000177-0,"Could offer a little more in flexibility of installation, but once in place the set can be placed in just the right position repeatedly.",0,136,0972683275,Electronics
ELECTRONICS_000178,ELECTRONICS_000178-0,The directions stink. Just remember the spacers go under the arms if you have to use them and you will be ok.,0,109,0972683275,Electronics
ELECTRONICS_000179,ELECTRONICS_000179-0,It is better than spending twice the money on this going into a brick and mortar store. Was very pleased.,0,105,0972683275,Electronics
ELECTRONICS_000180,ELECTRONICS_000180-0,"Good quality.  Must mount on a stud.  I mounted to a metal stud by cutting a rectangle hole in wall, adding a 2 ft 2x4 in the metal stud track, patched the hole and then put up the mount.  Holds a 37&#34; TV without a problem,even added a DVD player to the bottom of the TV and it is still on the wall after about 8 months.  Price on this item was great and it was sent with FREE FREIGHT!",0,388,0972683275,Electronics
ELECTRONICS_000181,ELECTRONICS_000181-0,"This item didn't disappoint. It's sturdy, has all the screws included for different flat screen models and yes, it works well.",0,126,0972683275,Electronics
ELECTRONICS_000182,ELECTRONICS_000182-0,This worked perfect.  The universal design would fit 99.9% of the TV's as advertised.  Easy to mount and very durable.,0,118,0972683275,Electronics
ELECTRONICS_000183,ELECTRONICS_000183-0,"I have a full 42&#34; HD flat screen mounted on this. Not only does everything look better than strapped to a table, but the adjustability makes this mount a pleasure to have.  It was simple to attach to the wall and has a small footprint, being a single stud wall mount.  The other major point of this mount is how many sized TV or monitors the mount can be adjusted to accept.  My TV mounts solidly and the mount itself is solid, yet adjusts with little effort.  This is just plainly a good and solid product that is well worth the money.",0,540,0972683275,Electronics
ELECTRONICS_000184,ELECTRONICS_000184-0,"had a couple of guys put this up for me, but they said it was easy to install. I like the fact that I can move it around easily and tilt it anyway I want it to be.",0,163,0972683275,Electronics
ELECTRONICS_000185,ELECTRONICS_000185-0,This product is user friendly and versatile.It is easy to install and comes with everything needed for installation.Adding bidding could drill and bit,0,150,0972683275,Electronics
ELECTRONICS_000186,ELECTRONICS_000186-0,it was so easy to install.  the instructions were simple and so was the process.  i was putting off the project for fear.  i should have hung the TV long ago.,0,158,0972683275,Electronics
ELECTRONICS_000187,ELECTRONICS_000187-0,works great was pretty easy to put up and does the trick. it is my sons room and really works great.,0,100,0972683275,Electronics
ELECTRONICS_000188,ELECTRONICS_000188-0,"I am very happy with this affordable wall mount for my Sony 32"" Internet TV. One nice feature ist that you can swivel the mounted TV depending on where you are seated.",0,167,0972683275,Electronics
ELECTRONICS_000189,ELECTRONICS_000189-0,"I have a 26"" LCD monitor mounted on unit.Seems sturdy enough, would prefer a more fluid motion and a way to adjust the pivot of the screen without tools.  As it is I keep it loose and it is reasonbly adjustable.For the price I certanily can't complain and would recommend this unit.",0,282,0972683275,Electronics
ELECTRONICS_000190,ELECTRONICS_000190-0,"Easy to install, and works great. Television moves with ease and always feels secure. Doesn't loosen over time like other television mounts.",0,140,0972683275,Electronics
ELECTRONICS_000191,ELECTRONICS_000191-0,This was for a 32 inch LCD.  Easy to install and works great.  I am very satisfied with this wall mount.,0,104,0972683275,Electronics
ELECTRONICS_000192,ELECTRONICS_000192-0,"Fits many different size TV's,  is very solid, and was easy to install.  I would recommend to anyone is even slightly handy.",0,124,0972683275,Electronics
ELECTRONICS_000193,ELECTRONICS_000193-0,"I'm using this with my 32"" tv and I love it. The price is significantly lower than what you can find for monitor wall mounts in the retail stores (walmart, best buy).I found this to be an easy install and very secure. The swivel is smooth and I can orient my television perfectly. It also has plenty of VESA mount patterns so it will hold just about any TV.",0,357,0972683275,Electronics
ELECTRONICS_000194,ELECTRONICS_000194-0,"For such a cheap mount, it works well. I installed in in about 20 minuets and use it to hole a 32"" Vizio LED.",0,109,0972683275,Electronics
ELECTRONICS_000195,ELECTRONICS_000195-0,"This was a present for myself, my son installed it, in about 25 minutes, and I couldn't be happier.  I wasn't sure this was for me as it for my bedroom, but my husband and I love it.  So easy to move the TV no matter where you are in the room.  A great buy.",0,257,0972683275,Electronics
ELECTRONICS_000196,ELECTRONICS_000196-0,Mounting the TV after mounting on wall can be a handful.  It would have been nice to have some type of slide in mount for the TV so you did not have to hold it while putting in 4 screws.  That would make DIY one person installation easier.,0,239,0972683275,Electronics
ELECTRONICS_000197,ELECTRONICS_000197-0,"When we first bought our bedroom tv, we looked at the mounts in the store and almost fell over from shock at the prices.  This is one of the best prices I have found on mounts.  This mount went up easy and moves in all directions to get the perfect viewing angle.  it comes with everything you need but the drill and tv!  You won't be disappointed with this brand.",0,364,0972683275,Electronics
ELECTRONICS_000198,ELECTRONICS_000198-0,"If I need to order another, this will be the one.  I used this to mount a TV to the wall in my basement and it allows me to pull the tv out from the wall and turn it towards my desk so I can watch TV while working on the PC, nearly a 90 degree angle.  My TV is only a 32&#34; and I could see that this would work up to a 40&#34; or so, but if you don't need to turn the TV 90 degrees, you could get by with a larger TV.",0,419,0972683275,Electronics
ELECTRONICS_000199,ELECTRONICS_000199-0,"I was hesitant about mounting my larger flat screen (47&#34; LG) onto the wall - what happens if it falls off!  After looking at mounts at Target and Best Buy that were $100+, would this possibly work?Fast forward...  The mount took about 20 minutes to install (too longer to locate the studs than mount it).  The TV is on the wall and works wonderfully.  Very solid mount and good articulation.My only comments are the cord clips included are very weak.  I will be replacing them with black cable ties.  Also - they do need to have a second locking screw where you hang the TV on the articulating mount - I can wiggle my screen (tilt) by about 1/4&#34; since there is only a screw on the bottom.Over",0,700,0972683275,Electronics
ELECTRONICS_000199,ELECTRONICS_000199-1,"all, I liked the narrow wall mount and the 20&#34; extension.  Definitely would recommend for a TV that is 47&#34;.",700,815,0972683275,Electronics
